command_code,standard_path,delete_reason
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.Type,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.UeInactivityTimerConfig,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.UlConfig,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.QOS.{i}.UlDataSplitThreshold,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RF.NRARFCNDL,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RF.NRARFCNUL,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RF.PhyCellID,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.RF.SsbFrequency,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.rftxEnable,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RrmLogConfig.OamLogFileCount,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RrmLogConfig.OamLogFileSize,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RrmLogConfig.OamShmSize,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RrmLogConfig.RrmFileCount,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RrmLogConfig.RrmLogFilesize,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RrmLogConfig.RrmLogLevel,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RrmLogConfig.RrmShmSize,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NrSibParams.{i}.Sib2Enable,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NrSibParams.{i}.Sib3Enable,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NrSibParams.{i}.Sib4Enable,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NrSibParams.{i}.Sib5Enable,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NrSibParams.{i}.Sib9DaylightsavingTime,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NrSibParams.{i}.Sib9Enable,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NrSibParams.{i}.Sib9Leapseconds,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MmePoolConfigParam.{i}.MMECode,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MmePoolConfigParam.{i}.MMEGroupID,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MmePoolConfigParam.{i}.MMEIp1,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MmePoolConfigParam.{i}.MMEIp2,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MmePoolConfigParam.{i}.PLMNID,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MocnConfigParam.{i},不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MocnConfigParam.{i}.MMEIp,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MocnConfigParam.{i}.MMEStatus,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MocnConfigParam.{i}.PLMNID,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MocnConfigParam.{i}.S1CIfname,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MocnConfigParam.{i}.S1CIp,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MocnConfigParam.{i}.S1UIfname,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MocnConfigParam.{i}.S1UIp,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i},不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.DpdAction,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.DpdDelay,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.Enable,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.EspAuthentication,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.EspDhGroup,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.EspenCryption,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.Fragmetation,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.IkeAuthentication,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.IkeDhGroup,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.IkeenCryption,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.IkeLifeTime,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.KeyLife,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.LeftAuth,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.LeftCert,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.LeftId,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.LeftIp,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.LeftSourceIp,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.LeftSubnet,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.ReKeyMargin,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.Right,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.RightAuth,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.RightId,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.RightSubnet,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.SecretKey,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.MultiIpsecConfigParam.{i}.TunnelName,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.CA.CaEnable,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.CA.PARAMS.CARRIER_MODE,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.CA.PARAMS.NumOfCells,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.CellId,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.GnbId,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.GnbIdLength,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.PCI,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.PLMNID,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.QOFFSET,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.SSB,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborList.5GCell.{i}.TAC,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.Blacklisted,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.CID,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.CIO,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.EUTRACarrierARFCN,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.PhyCellID,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.PLMNID,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.QOffset,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.RSTxPower,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_ACCES_MODE,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_CP_DL,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_CP_UL,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_CSGId,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_CSGIndicator,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_DL_BW,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_EUTRAULEarfcn,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_IntraFreqNeighPCI,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_IsBarred,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_LteBand,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_NUM_ANTENNA,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_PrachCfgPresent,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_PrachConfigIndex,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_PrachFrqOffset,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_PrachHighSpeedFlag,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_PrachRootSeqIdx,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_PrachZeroCorrelationZoneConfig,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_RSRP,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_RSSI,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_SPL_SF_CFG,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_TAC,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_UL_BW,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.NeighborListInUse.LTECell.{i}.X_RADISYS_COM_IN_USE_ULDL_SUB_FRM_CFG,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.AntennaInfo.AntennaPortsCount,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.PHY.AntennaInfo.Multiplex,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.AdminCellState,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.EnbCellType,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.ForceRadioEnable,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.LteCellWithRuList,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.X_COM_MaxTxPowerExpanded,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RF.X_COM_RadioEnable,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RRCTimers.T304,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.RAN.RRCTimers.T319,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.S1U.{i}.FarIpSubnetworkList,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.LTE.S1U.{i}.LocIpAddrList,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.FAPControl.AUTO_START_ENABLE,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.FAPControl.CONFIG_STATS_FLOW.STATS_FLOW_SWITCH,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.FAPControl.CONFIG_STATS_FLOW.STATS_FLOW_UPLOAD_ADDRESS,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.FAPControl.CONFIG_STATS_FLOW.STATS_FLOW_UPLOAD_INTERVAL,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.FAPControl.EciAutoEnable,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.FAPControl.EMBEDDED_EPC.L2.Apn.{i}.apnDefault,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.FAPControl.EMBEDDED_EPC.L2.Apn.{i}.apnName,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.FAPControl.EMBEDDED_EPC.L2.Apn.{i}.apnType,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
